normal_id_00_00000000.wav,9.9416275
normal_id_00_00000001.wav,10.806905
normal_id_00_00000002.wav,10.701195
normal_id_00_00000003.wav,11.653357
normal_id_00_00000004.wav,11.824315
normal_id_00_00000005.wav,10.189384
normal_id_00_00000006.wav,12.731386
normal_id_00_00000007.wav,13.343773
normal_id_00_00000008.wav,13.147745
normal_id_00_00000009.wav,10.7388315
normal_id_00_00000010.wav,17.37284
normal_id_00_00000011.wav,14.092857
normal_id_00_00000012.wav,12.077933
normal_id_00_00000013.wav,10.228921
normal_id_00_00000014.wav,10.232542
normal_id_00_00000015.wav,11.485668
normal_id_00_00000016.wav,16.454964
normal_id_00_00000017.wav,11.02006
normal_id_00_00000018.wav,12.33129
normal_id_00_00000019.wav,13.004087
normal_id_00_00000020.wav,10.168431
normal_id_00_00000021.wav,11.746587
normal_id_00_00000022.wav,13.088222
normal_id_00_00000023.wav,11.323965
normal_id_00_00000024.wav,10.362807
normal_id_00_00000025.wav,11.17483
normal_id_00_00000026.wav,11.986239
normal_id_00_00000027.wav,10.125066
normal_id_00_00000028.wav,14.421146
normal_id_00_00000029.wav,11.554692
normal_id_00_00000030.wav,12.958103
normal_id_00_00000031.wav,10.875333
normal_id_00_00000032.wav,10.781905
normal_id_00_00000033.wav,13.199951
normal_id_00_00000034.wav,10.241669
normal_id_00_00000035.wav,11.531614
normal_id_00_00000036.wav,10.55618
normal_id_00_00000037.wav,10.872247
normal_id_00_00000038.wav,11.200178
normal_id_00_00000039.wav,15.56606
normal_id_00_00000040.wav,9.876536
normal_id_00_00000041.wav,10.272109
normal_id_00_00000042.wav,13.607553
normal_id_00_00000043.wav,9.706457
normal_id_00_00000044.wav,14.694008
normal_id_00_00000045.wav,13.456155
normal_id_00_00000046.wav,11.013922
normal_id_00_00000047.wav,10.916223
normal_id_00_00000048.wav,10.569539
normal_id_00_00000049.wav,13.254494
normal_id_00_00000050.wav,11.111794
normal_id_00_00000051.wav,14.02711
normal_id_00_00000052.wav,14.373614
normal_id_00_00000053.wav,13.338309
normal_id_00_00000054.wav,15.043501
normal_id_00_00000055.wav,11.090092
normal_id_00_00000056.wav,13.740524
normal_id_00_00000057.wav,11.282154
normal_id_00_00000058.wav,10.107946
normal_id_00_00000059.wav,10.396791
normal_id_00_00000060.wav,12.690891
normal_id_00_00000061.wav,10.14204
normal_id_00_00000062.wav,9.797958
normal_id_00_00000063.wav,15.191219
normal_id_00_00000064.wav,14.793447
normal_id_00_00000065.wav,12.299316
normal_id_00_00000066.wav,20.550222
normal_id_00_00000067.wav,11.326506
normal_id_00_00000068.wav,10.208021
normal_id_00_00000069.wav,21.157103
normal_id_00_00000070.wav,11.270731
normal_id_00_00000071.wav,12.2747345
normal_id_00_00000072.wav,18.954166
normal_id_00_00000073.wav,10.370458
normal_id_00_00000074.wav,11.399683
normal_id_00_00000075.wav,13.1979265
normal_id_00_00000076.wav,10.496987
normal_id_00_00000077.wav,11.360978
normal_id_00_00000078.wav,10.208376
normal_id_00_00000079.wav,11.068242
normal_id_00_00000080.wav,10.108217
normal_id_00_00000081.wav,15.8512125
normal_id_00_00000082.wav,13.511335
normal_id_00_00000083.wav,15.433744
normal_id_00_00000084.wav,9.724631
normal_id_00_00000085.wav,18.409214
normal_id_00_00000086.wav,10.750564
normal_id_00_00000087.wav,10.7151375
normal_id_00_00000088.wav,9.850816
normal_id_00_00000089.wav,12.583847
normal_id_00_00000090.wav,14.101458
normal_id_00_00000091.wav,10.125303
normal_id_00_00000092.wav,12.534489
normal_id_00_00000093.wav,11.9047
normal_id_00_00000094.wav,13.613751
normal_id_00_00000095.wav,14.446632
normal_id_00_00000096.wav,11.848675
normal_id_00_00000097.wav,10.325705
normal_id_00_00000098.wav,11.233145
normal_id_00_00000099.wav,12.544352
anomaly_id_00_00000000.wav,21.885607
anomaly_id_00_00000001.wav,12.117472
anomaly_id_00_00000002.wav,16.32896
anomaly_id_00_00000003.wav,22.123981
anomaly_id_00_00000004.wav,13.888015
anomaly_id_00_00000005.wav,17.678932
anomaly_id_00_00000006.wav,11.191189
anomaly_id_00_00000007.wav,10.512048
anomaly_id_00_00000008.wav,13.700633
anomaly_id_00_00000009.wav,15.840981
anomaly_id_00_00000010.wav,20.772446
anomaly_id_00_00000011.wav,13.463966
anomaly_id_00_00000012.wav,20.293041
anomaly_id_00_00000013.wav,21.53392
anomaly_id_00_00000014.wav,20.581568
anomaly_id_00_00000015.wav,15.197238
anomaly_id_00_00000016.wav,15.032656
anomaly_id_00_00000017.wav,26.5965
anomaly_id_00_00000018.wav,10.788201
anomaly_id_00_00000019.wav,19.83946
anomaly_id_00_00000020.wav,17.960356
anomaly_id_00_00000021.wav,24.009893
anomaly_id_00_00000022.wav,10.587307
anomaly_id_00_00000023.wav,14.434729
anomaly_id_00_00000024.wav,11.255909
anomaly_id_00_00000025.wav,13.360118
anomaly_id_00_00000026.wav,9.392956
anomaly_id_00_00000027.wav,15.634405
anomaly_id_00_00000028.wav,15.189109
anomaly_id_00_00000029.wav,15.923281
anomaly_id_00_00000030.wav,13.139669
anomaly_id_00_00000031.wav,17.423399
anomaly_id_00_00000032.wav,20.758522
anomaly_id_00_00000033.wav,10.882879
anomaly_id_00_00000034.wav,20.204561
anomaly_id_00_00000035.wav,19.235786
anomaly_id_00_00000036.wav,15.181673
anomaly_id_00_00000037.wav,29.375006
anomaly_id_00_00000038.wav,12.827993
anomaly_id_00_00000039.wav,9.878643
anomaly_id_00_00000040.wav,19.957293
anomaly_id_00_00000041.wav,15.636269
anomaly_id_00_00000042.wav,13.858846
anomaly_id_00_00000043.wav,13.992497
anomaly_id_00_00000044.wav,13.379531
anomaly_id_00_00000045.wav,18.743095
anomaly_id_00_00000046.wav,18.91338
anomaly_id_00_00000047.wav,17.03006
anomaly_id_00_00000048.wav,16.343058
anomaly_id_00_00000049.wav,13.457582
anomaly_id_00_00000050.wav,37.80357
anomaly_id_00_00000051.wav,21.222912
anomaly_id_00_00000052.wav,20.505497
anomaly_id_00_00000053.wav,10.2398815
anomaly_id_00_00000054.wav,22.550041
anomaly_id_00_00000055.wav,10.954291
anomaly_id_00_00000056.wav,9.482507
anomaly_id_00_00000057.wav,14.874485
anomaly_id_00_00000058.wav,9.954388
anomaly_id_00_00000059.wav,14.403514
anomaly_id_00_00000060.wav,19.76941
anomaly_id_00_00000061.wav,11.479964
anomaly_id_00_00000062.wav,19.370989
anomaly_id_00_00000063.wav,11.669453
anomaly_id_00_00000064.wav,18.216373
anomaly_id_00_00000065.wav,16.344387
anomaly_id_00_00000066.wav,18.002798
anomaly_id_00_00000067.wav,13.873095
anomaly_id_00_00000068.wav,34.616592
anomaly_id_00_00000069.wav,23.70481
anomaly_id_00_00000070.wav,19.318474
anomaly_id_00_00000071.wav,20.29286
anomaly_id_00_00000072.wav,16.091497
anomaly_id_00_00000073.wav,14.48872
anomaly_id_00_00000074.wav,9.768651
anomaly_id_00_00000075.wav,10.84033
anomaly_id_00_00000076.wav,21.636965
anomaly_id_00_00000077.wav,12.952041
anomaly_id_00_00000078.wav,15.934435
anomaly_id_00_00000079.wav,26.97856
anomaly_id_00_00000080.wav,16.856806
anomaly_id_00_00000081.wav,9.695883
anomaly_id_00_00000082.wav,10.649666
anomaly_id_00_00000083.wav,11.463734
anomaly_id_00_00000084.wav,18.008654
anomaly_id_00_00000085.wav,18.612627
anomaly_id_00_00000086.wav,10.595177
anomaly_id_00_00000087.wav,19.42362
anomaly_id_00_00000088.wav,22.653515
anomaly_id_00_00000089.wav,11.923516
anomaly_id_00_00000090.wav,23.819359
anomaly_id_00_00000091.wav,10.925318
anomaly_id_00_00000092.wav,9.638547
anomaly_id_00_00000093.wav,17.470472
anomaly_id_00_00000094.wav,13.270324
anomaly_id_00_00000095.wav,14.379445
anomaly_id_00_00000096.wav,13.843893
anomaly_id_00_00000097.wav,13.5529175
anomaly_id_00_00000098.wav,13.558543
anomaly_id_00_00000099.wav,13.180099
anomaly_id_00_00000100.wav,12.373209
anomaly_id_00_00000101.wav,16.671478
anomaly_id_00_00000102.wav,20.442919
anomaly_id_00_00000103.wav,25.398766
anomaly_id_00_00000104.wav,14.2505665
anomaly_id_00_00000105.wav,10.745444
anomaly_id_00_00000106.wav,13.275202
anomaly_id_00_00000107.wav,17.955866
anomaly_id_00_00000108.wav,19.08225
anomaly_id_00_00000109.wav,13.499378
anomaly_id_00_00000110.wav,12.77365
anomaly_id_00_00000111.wav,13.936347
anomaly_id_00_00000112.wav,9.7575445
anomaly_id_00_00000113.wav,15.6063
anomaly_id_00_00000114.wav,19.707104
anomaly_id_00_00000115.wav,12.005276
anomaly_id_00_00000116.wav,17.088375
anomaly_id_00_00000117.wav,9.258334
anomaly_id_00_00000118.wav,13.60277
anomaly_id_00_00000119.wav,16.985556
anomaly_id_00_00000120.wav,16.519371
anomaly_id_00_00000121.wav,10.760438
anomaly_id_00_00000122.wav,10.239913
anomaly_id_00_00000123.wav,19.800772
anomaly_id_00_00000124.wav,10.695845
anomaly_id_00_00000125.wav,14.621277
anomaly_id_00_00000126.wav,15.36497
anomaly_id_00_00000127.wav,14.817956
anomaly_id_00_00000128.wav,14.070764
anomaly_id_00_00000129.wav,19.743284
anomaly_id_00_00000130.wav,15.036352
anomaly_id_00_00000131.wav,12.675328
anomaly_id_00_00000132.wav,16.995556
anomaly_id_00_00000133.wav,18.611202
anomaly_id_00_00000134.wav,16.171143
anomaly_id_00_00000135.wav,16.829544
anomaly_id_00_00000136.wav,9.204314
anomaly_id_00_00000137.wav,17.539444
anomaly_id_00_00000138.wav,18.188898
anomaly_id_00_00000139.wav,21.22466
anomaly_id_00_00000140.wav,15.90051
anomaly_id_00_00000141.wav,10.466469
anomaly_id_00_00000142.wav,13.091804
